transaction_id,transaction_time,transaction_amount,merchant_category,location,card_type,transaction_type,device_type,is_international,previous_fraud,fraud_label
TXN001052,2025-12-12T03:25:46.576Z,114.46,Online,Dubai,MasterCard,POS,Desktop,false,false,0
TXN001053,2025-12-31T06:19:41.461Z,1235.18,Groceries,Tokyo,MasterCard,Online,Mobile,false,false,0
TXN001054,2025-11-28T16:49:24.000Z,507.65,Dining,London,MasterCard,POS,Desktop,false,false,0
TXN001055,2026-01-31T16:38:00.863Z,120.96,Entertainment,Dubai,Discover,POS,Desktop,false,false,0
TXN001056,2025-11-24T23:50:50.005Z,645.53,Entertainment,Paris,Discover,POS,Desktop,true,false,0
TXN001057,2025-11-20T21:37:05.045Z,1020.77,Groceries,Berlin,MasterCard,POS,Tablet,false,false,0
TXN001058,2026-01-25T21:45:54.194Z,550.60,Online,Tokyo,Visa,ATM,Desktop,false,false,0
TXN001059,2026-01-31T00:08:05.772Z,1055.70,Entertainment,Berlin,Discover,POS,Tablet,false,false,0
TXN001060,2026-01-31T08:00:25.605Z,1069.34,Retail,London,Visa,POS,Tablet,false,false,0
TXN001061,2026-02-17T20:12:47.663Z,766.77,Travel,New York,Amex,ATM,Desktop,false,false,0
TXN001062,2026-03-04T18:55:57.734Z,3660.64,Dining,Tokyo,Visa,Online,Tablet,true,true,1
TXN001063,2025-12-27T04:23:32.860Z,495.66,Entertainment,Toronto,Discover,Online,Tablet,false,false,0
TXN001064,2025-12-04T14:04:11.407Z,369.20,Online,Paris,MasterCard,ATM,Mobile,false,false,0
TXN001065,2025-11-22T11:32:02.465Z,3231.97,Online,Sydney,Discover,POS,Mobile,true,true,1
TXN001066,2026-01-20T12:06:47.776Z,1134.00,Utilities,New York,Visa,POS,Mobile,false,false,0
TXN001067,2025-11-28T17:55:00.863Z,12.07,Online,Berlin,MasterCard,ATM,Mobile,false,false,0
TXN001068,2025-12-18T10:04:33.771Z,946.75,Entertainment,Toronto,MasterCard,Online,Desktop,false,false,0
TXN001069,2026-03-04T21:40:51.102Z,1351.38,Travel,Toronto,Discover,ATM,Mobile,false,false,0
TXN001070,2026-01-07T14:20:25.547Z,853.23,Online,Berlin,Amex,Online,Desktop,false,false,1
TXN001071,2025-12-04T23:07:37.700Z,1443.95,Entertainment,Dubai,Amex,Online,Desktop,false,false,0
TXN001072,2026-01-19T11:58:50.931Z,1338.65,Groceries,London,Amex,POS,Mobile,false,false,0
TXN001073,2025-11-21T10:29:44.736Z,277.18,Retail,Sydney,Amex,ATM,Mobile,false,false,0
TXN001074,2026-02-23T13:34:04.367Z,693.70,Travel,Paris,Visa,ATM,Tablet,false,false,0
TXN001075,2026-03-01T01:15:45.866Z,1457.48,Retail,Paris,Discover,POS,Tablet,false,false,0
TXN001076,2025-12-31T09:08:05.086Z,727.66,Retail,New York,Amex,POS,Mobile,false,false,0
TXN001077,2026-02-10T22:35:23.704Z,470.71,Dining,New York,Discover,Online,Mobile,false,false,0
TXN001078,2026-01-18T21:14:09.997Z,690.74,Travel,Sydney,Discover,POS,Tablet,false,false,0
TXN001079,2026-01-05T19:14:01.217Z,637.24,Utilities,Toronto,Visa,POS,Mobile,false,false,0
TXN001080,2026-01-26T06:57:33.625Z,911.42,Utilities,New York,MasterCard,ATM,Mobile,false,false,0
TXN001081,2026-02-25T12:44:42.094Z,1118.37,Dining,Berlin,Discover,POS,Desktop,false,false,0
TXN001082,2025-11-27T11:59:06.510Z,378.14,Utilities,Paris,Discover,ATM,Mobile,false,false,0
TXN001083,2026-02-12T21:03:20.305Z,1380.75,Entertainment,Berlin,Discover,Online,Tablet,false,false,0
TXN001084,2025-11-29T11:53:59.887Z,1073.16,Retail,Paris,Visa,Online,Mobile,false,false,0
TXN001085,2026-02-20T08:23:51.991Z,261.14,Groceries,Paris,Discover,ATM,Tablet,false,false,0
TXN001086,2026-01-21T20:39:16.264Z,122.48,Online,Berlin,Amex,POS,Mobile,false,false,0
TXN001087,2026-01-07T21:33:24.649Z,835.15,Travel,Paris,Discover,ATM,Desktop,false,false,0
TXN001088,2026-01-08T21:00:26.969Z,1080.05,Retail,Paris,Discover,POS,Mobile,false,false,0
TXN001089,2026-02-14T14:32:38.367Z,323.23,Entertainment,Toronto,MasterCard,Online,Tablet,false,false,0
TXN001090,2026-01-21T01:49:36.663Z,1319.00,Entertainment,London,Amex,Online,Tablet,true,true,1
TXN001091,2026-03-03T19:50:17.821Z,245.15,Online,Dubai,Discover,Online,Desktop,false,false,0
TXN001092,2026-02-28T11:56:41.728Z,1042.72,Dining,Berlin,MasterCard,POS,Tablet,false,false,0
TXN001093,2026-01-20T00:49:07.636Z,237.70,Utilities,New York,MasterCard,ATM,Tablet,false,false,0
TXN001094,2025-12-07T10:35:19.116Z,1620.18,Travel,Dubai,MasterCard,Online,Mobile,true,false,1
TXN001095,2026-01-08T06:43:34.998Z,312.87,Groceries,Sydney,MasterCard,POS,Tablet,false,false,0
TXN001096,2026-02-25T08:58:46.380Z,912.66,Entertainment,Toronto,Visa,Online,Desktop,false,false,0
TXN001097,2026-01-17T11:20:28.790Z,1437.57,Utilities,Tokyo,Discover,Online,Mobile,false,true,0
TXN001098,2026-01-10T08:46:23.907Z,157.39,Retail,Paris,MasterCard,Online,Tablet,false,false,0
TXN001099,2026-03-05T04:17:23.729Z,1232.42,Retail,Toronto,Visa,Online,Desktop,false,false,0
TXN001100,2025-11-17T03:29:10.204Z,1251.22,Online,Berlin,Amex,POS,Mobile,false,false,0
TXN001101,2026-02-10T23:11:06.517Z,1379.19,Dining,Tokyo,Discover,ATM,Mobile,true,false,0
TXN001102,2026-01-16T14:30:47.115Z,116.88,Travel,Berlin,MasterCard,Online,Mobile,true,false,0
TXN001103,2026-02-20T06:24:39.130Z,666.76,Utilities,London,Visa,POS,Mobile,false,false,0
TXN001104,2026-02-28T21:45:52.109Z,373.68,Utilities,London,MasterCard,ATM,Mobile,false,false,0
TXN001105,2025-11-24T15:11:32.511Z,328.14,Dining,Dubai,Discover,POS,Desktop,false,false,0
TXN001106,2025-11-28T07:25:15.187Z,1080.58,Travel,Berlin,Visa,ATM,Mobile,false,false,0
TXN001107,2025-12-25T04:50:36.195Z,67.61,Utilities,Tokyo,Visa,ATM,Tablet,false,false,0
TXN001108,2026-01-28T19:52:02.848Z,555.94,Travel,Sydney,MasterCard,POS,Tablet,false,false,0
TXN001109,2025-12-11T13:00:04.127Z,976.48,Entertainment,London,Amex,ATM,Desktop,true,false,0
TXN001110,2026-01-31T03:54:44.852Z,680.78,Retail,New York,MasterCard,ATM,Mobile,false,false,0
TXN001111,2025-11-17T19:48:57.393Z,863.91,Utilities,New York,MasterCard,Online,Mobile,false,false,0
TXN001112,2026-02-18T05:10:01.650Z,1083.33,Travel,New York,Discover,POS,Tablet,true,false,0
TXN001113,2025-12-10T15:25:34.198Z,639.06,Travel,London,Visa,ATM,Tablet,false,false,0
TXN001114,2025-12-19T11:21:53.369Z,959.61,Retail,Sydney,Visa,POS,Desktop,false,false,0
TXN001115,2026-01-10T12:01:31.404Z,1492.33,Travel,Paris,MasterCard,Online,Mobile,false,false,0
TXN001116,2025-11-21T03:39:17.485Z,1182.35,Online,Berlin,Amex,POS,Desktop,false,false,1
TXN001117,2026-02-09T02:15:04.827Z,1243.63,Dining,Sydney,Amex,Online,Mobile,false,false,0
TXN001118,2026-02-05T14:24:26.083Z,1055.00,Groceries,Sydney,MasterCard,ATM,Mobile,false,false,0
TXN001119,2025-12-14T13:19:41.840Z,262.91,Dining,Sydney,MasterCard,POS,Desktop,false,false,0
TXN001120,2025-11-24T09:27:10.359Z,1045.94,Dining,Sydney,Visa,ATM,Mobile,false,false,0
TXN001121,2026-02-22T00:12:57.262Z,1033.70,Retail,London,Visa,POS,Desktop,false,false,0
TXN001122,2026-01-11T00:53:59.962Z,675.29,Travel,Sydney,Visa,POS,Desktop,false,false,0
TXN001123,2025-11-22T10:57:31.665Z,375.88,Utilities,Sydney,Visa,Online,Tablet,false,false,0
TXN001124,2026-03-06T08:10:24.425Z,858.15,Utilities,London,MasterCard,Online,Mobile,false,false,0
TXN001125,2026-01-14T21:52:25.794Z,790.36,Online,Berlin,Discover,POS,Tablet,false,false,0
TXN001126,2025-12-15T22:44:12.297Z,784.46,Dining,Dubai,Visa,POS,Mobile,false,false,0
TXN001127,2025-12-14T05:08:31.736Z,1231.21,Online,New York,Visa,Online,Mobile,false,false,0
TXN001128,2026-01-01T15:10:30.701Z,2323.57,Online,New York,Discover,Online,Desktop,true,false,1
TXN001129,2026-02-21T23:20:44.403Z,336.39,Retail,Berlin,Discover,ATM,Mobile,false,false,0
TXN001130,2025-12-25T22:21:04.755Z,905.58,Retail,Berlin,MasterCard,ATM,Tablet,false,false,0
TXN001131,2026-02-26T18:29:23.750Z,155.16,Entertainment,Berlin,Discover,Online,Mobile,false,false,0
TXN001132,2026-02-20T09:20:27.182Z,918.13,Travel,London,MasterCard,ATM,Tablet,false,false,0
TXN001133,2026-03-03T00:31:12.210Z,25.03,Utilities,Dubai,Visa,ATM,Tablet,false,false,0
TXN001134,2026-01-07T18:48:29.324Z,745.03,Online,Dubai,Visa,Online,Mobile,false,false,0
TXN001135,2025-12-22T09:16:07.019Z,6.97,Retail,Toronto,MasterCard,POS,Desktop,false,false,0
TXN001136,2025-11-25T10:10:57.410Z,990.29,Retail,Toronto,MasterCard,POS,Desktop,false,false,0
TXN001137,2025-11-14T22:14:41.489Z,475.73,Utilities,London,Discover,POS,Mobile,false,false,0
TXN001138,2025-12-05T20:58:28.326Z,794.78,Entertainment,Tokyo,MasterCard,ATM,Tablet,false,false,0
TXN001139,2026-02-27T06:04:16.206Z,1176.56,Retail,Sydney,Discover,POS,Mobile,true,false,0
TXN001140,2025-12-06T15:01:42.955Z,561.73,Dining,Sydney,Visa,Online,Mobile,false,false,0
TXN001141,2026-01-09T19:07:32.744Z,1354.08,Retail,Toronto,Amex,Online,Tablet,false,false,0
TXN001142,2025-11-22T15:52:01.843Z,301.18,Groceries,London,MasterCard,Online,Mobile,false,false,0
TXN001143,2025-12-02T07:28:29.552Z,951.42,Dining,New York,Visa,ATM,Mobile,false,false,0
TXN001144,2026-01-30T08:45:14.627Z,979.88,Dining,Tokyo,Visa,ATM,Desktop,false,false,0
TXN001145,2026-01-01T14:04:08.486Z,1137.55,Online,Berlin,Amex,ATM,Desktop,false,false,0
TXN001146,2025-12-22T12:47:24.411Z,1017.54,Travel,Tokyo,MasterCard,Online,Tablet,false,false,0
TXN001147,2026-01-01T04:35:59.468Z,1357.55,Online,London,Discover,Online,Mobile,false,false,0
TXN001148,2025-12-19T03:00:10.429Z,747.01,Entertainment,Tokyo,Amex,POS,Tablet,false,false,0
TXN001149,2026-02-06T13:06:46.604Z,1061.19,Groceries,Sydney,Amex,POS,Tablet,false,false,0
TXN001150,2026-02-16T06:17:01.482Z,723.81,Travel,Dubai,Discover,Online,Tablet,false,false,0
TXN001151,2026-01-30T16:10:51.534Z,344.25,Online,Dubai,Visa,POS,Tablet,false,false,0
TXN001152,2026-02-03T23:46:44.422Z,313.40,Groceries,Berlin,Discover,Online,Tablet,false,false,0
TXN001153,2026-02-27T01:32:32.054Z,1023.25,Entertainment,Tokyo,Visa,POS,Mobile,false,false,0
TXN001154,2025-12-04T22:53:55.356Z,1221.97,Dining,Paris,Amex,Online,Desktop,false,false,0
TXN001155,2026-03-07T15:23:46.845Z,1501.34,Groceries,New York,MasterCard,ATM,Mobile,false,false,0
TXN001156,2026-03-07T22:52:07.957Z,1365.01,Entertainment,Tokyo,Visa,POS,Desktop,true,false,0
TXN001157,2026-01-15T11:35:34.815Z,1349.40,Retail,Sydney,Discover,POS,Mobile,false,false,0
TXN001158,2026-03-03T14:35:06.783Z,437.88,Travel,New York,MasterCard,POS,Desktop,false,false,0
TXN001159,2026-02-11T02:07:51.199Z,469.46,Utilities,Tokyo,Visa,ATM,Desktop,false,false,0
TXN001160,2025-12-06T20:12:07.449Z,644.34,Utilities,Dubai,Discover,Online,Mobile,false,false,0
TXN001161,2025-12-12T13:00:35.259Z,1226.17,Utilities,Toronto,Discover,ATM,Tablet,false,false,0
TXN001162,2025-12-26T10:41:14.226Z,51.07,Dining,Berlin,MasterCard,ATM,Tablet,true,false,0
TXN001163,2026-01-08T11:42:26.882Z,319.86,Online,Sydney,Visa,POS,Tablet,false,false,0
TXN001164,2026-02-21T23:20:35.334Z,1138.32,Online,Dubai,Visa,POS,Desktop,false,false,0
TXN001165,2026-01-02T10:38:51.819Z,1181.37,Entertainment,Toronto,Discover,Online,Mobile,false,false,0
TXN001166,2025-12-01T23:36:16.091Z,303.98,Utilities,Paris,Amex,POS,Tablet,false,false,0
TXN001167,2025-12-30T08:32:15.311Z,623.66,Groceries,Berlin,Visa,Online,Mobile,true,false,0
TXN001168,2026-02-13T01:58:43.027Z,1504.72,Groceries,Toronto,MasterCard,ATM,Tablet,false,false,0
TXN001169,2026-02-07T02:44:33.794Z,955.11,Dining,London,Amex,POS,Mobile,false,false,0
TXN001170,2025-11-29T18:10:43.488Z,1314.21,Dining,Tokyo,Visa,Online,Tablet,false,false,0
TXN001171,2025-11-29T20:04:44.220Z,1344.21,Groceries,Sydney,MasterCard,ATM,Mobile,false,false,0
TXN001172,2026-02-17T19:25:06.755Z,81.24,Online,London,MasterCard,Online,Desktop,false,false,0
TXN001173,2026-02-22T15:00:44.766Z,917.28,Utilities,Sydney,MasterCard,ATM,Desktop,false,false,0
TXN001174,2026-02-17T21:47:08.213Z,954.62,Online,London,MasterCard,ATM,Tablet,true,false,0
TXN001175,2025-12-21T09:01:56.418Z,155.80,Utilities,Paris,Amex,ATM,Mobile,false,false,0
TXN001176,2025-11-14T02:36:39.834Z,809.68,Travel,New York,Discover,Online,Desktop,false,false,0
TXN001177,2025-11-21T14:09:13.396Z,228.74,Travel,London,Discover,Online,Tablet,false,false,0
TXN001178,2026-02-20T02:57:17.290Z,1605.93,Retail,Berlin,MasterCard,POS,Tablet,true,false,1
TXN001179,2025-11-21T13:52:21.217Z,456.14,Entertainment,London,Visa,POS,Mobile,false,false,0
TXN001180,2026-01-12T07:51:01.342Z,287.23,Retail,Toronto,Visa,ATM,Mobile,false,false,0
TXN001181,2026-02-24T19:47:02.237Z,134.64,Entertainment,Sydney,Discover,ATM,Mobile,false,false,0
TXN001182,2025-12-25T08:54:53.312Z,1127.45,Groceries,Paris,Visa,POS,Mobile,false,false,0
TXN001183,2026-01-04T14:37:30.260Z,829.53,Groceries,Dubai,Amex,ATM,Desktop,false,false,0
TXN001184,2025-11-30T02:16:42.779Z,672.18,Retail,Sydney,Visa,POS,Mobile,false,false,0
TXN001185,2025-11-16T14:33:13.175Z,717.12,Utilities,Dubai,MasterCard,POS,Desktop,false,false,0
TXN001186,2026-02-25T10:01:56.520Z,1411.44,Groceries,Tokyo,Amex,Online,Mobile,false,false,0
TXN001187,2025-12-07T00:36:26.848Z,445.14,Online,Sydney,Amex,POS,Tablet,false,false,0
TXN001188,2026-01-20T23:43:38.906Z,627.65,Dining,Sydney,Discover,Online,Tablet,false,false,0
TXN001189,2026-01-05T03:58:44.708Z,631.74,Online,Toronto,Amex,POS,Mobile,false,false,0
TXN001190,2026-02-25T16:48:11.335Z,1399.12,Groceries,London,Visa,ATM,Mobile,false,false,0
TXN001191,2026-02-18T07:02:03.259Z,979.79,Online,Dubai,Discover,POS,Desktop,false,false,0
TXN001192,2025-12-08T02:54:58.748Z,622.58,Groceries,Tokyo,Amex,ATM,Desktop,false,false,0
TXN001193,2026-02-01T13:11:52.443Z,736.84,Travel,Dubai,Discover,POS,Tablet,false,false,0
TXN001194,2026-02-19T20:02:44.161Z,887.05,Retail,New York,Discover,ATM,Desktop,false,false,0
TXN001195,2025-11-20T01:25:26.026Z,1213.55,Retail,New York,Discover,POS,Mobile,false,false,0
TXN001196,2025-12-11T16:09:22.540Z,1375.42,Entertainment,New York,Discover,Online,Tablet,true,false,0
TXN001197,2026-03-01T14:09:14.427Z,1225.05,Entertainment,New York,Discover,ATM,Desktop,false,false,0
TXN001198,2026-02-05T15:32:04.200Z,1481.62,Online,London,Amex,Online,Desktop,false,false,0
TXN001199,2025-12-05T22:32:13.743Z,345.58,Dining,Sydney,MasterCard,ATM,Desktop,false,false,0
TXN001200,2025-12-21T01:49:31.324Z,455.09,Online,Toronto,Amex,Online,Tablet,true,false,0
TXN001201,2025-11-30T17:25:12.248Z,802.04,Utilities,Toronto,Amex,Online,Tablet,false,false,0
TXN001202,2025-12-16T01:45:40.091Z,1282.16,Dining,Toronto,MasterCard,POS,Tablet,false,false,0
TXN001203,2026-01-11T03:38:18.889Z,622.52,Online,New York,Amex,ATM,Mobile,false,false,0
TXN001204,2025-11-26T17:21:45.612Z,123.50,Online,Dubai,Amex,POS,Mobile,false,false,0
TXN001205,2025-12-14T08:13:23.906Z,112.80,Retail,Sydney,Amex,Online,Tablet,true,false,0
TXN001206,2026-01-08T11:08:11.810Z,1008.81,Utilities,New York,Discover,POS,Desktop,false,false,0
TXN001207,2026-01-12T05:13:59.712Z,357.95,Travel,Sydney,Visa,ATM,Mobile,false,false,0
TXN001208,2025-11-29T04:34:10.855Z,924.48,Travel,London,Discover,POS,Desktop,true,false,0
TXN001209,2026-03-08T04:06:09.406Z,1184.81,Entertainment,Sydney,Discover,POS,Tablet,false,false,0
TXN001210,2025-12-16T14:35:26.919Z,313.07,Dining,Berlin,MasterCard,POS,Mobile,false,false,0
TXN001211,2026-02-26T16:38:34.778Z,809.23,Entertainment,New York,Amex,POS,Desktop,false,false,0
TXN001212,2026-01-05T13:04:33.625Z,7.35,Entertainment,London,MasterCard,ATM,Tablet,false,false,0
TXN001213,2026-01-07T16:57:09.259Z,15.22,Online,Sydney,Discover,Online,Mobile,false,false,0
TXN001214,2025-12-13T14:35:28.353Z,870.48,Travel,Sydney,Visa,POS,Mobile,false,false,0
TXN001215,2025-12-19T16:31:26.637Z,1031.21,Dining,Paris,Visa,ATM,Mobile,false,false,0
TXN001216,2025-12-05T05:59:36.645Z,110.15,Groceries,New York,MasterCard,Online,Tablet,false,false,0
TXN001217,2025-12-16T11:35:12.314Z,898.98,Groceries,New York,Amex,POS,Mobile,false,false,0
TXN001218,2026-01-23T01:28:58.771Z,1339.45,Travel,Tokyo,Visa,POS,Desktop,true,false,0
TXN001219,2025-11-30T02:11:07.668Z,388.00,Groceries,London,Discover,ATM,Mobile,false,false,0
TXN001220,2026-02-20T17:02:44.044Z,323.59,Travel,Dubai,Visa,POS,Mobile,false,false,0
TXN001221,2026-01-14T09:06:38.203Z,23.10,Retail,Toronto,MasterCard,ATM,Mobile,false,false,0
TXN001222,2025-12-23T18:12:15.766Z,818.53,Travel,Tokyo,MasterCard,ATM,Tablet,false,false,0
TXN001223,2026-01-08T19:32:51.137Z,963.98,Entertainment,Paris,Discover,POS,Desktop,false,false,0
TXN001224,2025-12-18T11:14:13.250Z,302.95,Online,Paris,MasterCard,ATM,Mobile,false,false,0
TXN001225,2026-01-30T14:20:20.688Z,1233.88,Utilities,Paris,MasterCard,POS,Tablet,false,false,0
TXN001226,2026-01-11T23:24:18.462Z,1394.99,Retail,Paris,Visa,Online,Desktop,true,false,0
TXN001227,2026-01-26T12:37:54.787Z,822.56,Online,Toronto,Amex,ATM,Tablet,false,false,0
TXN001228,2025-11-19T17:10:36.318Z,1456.67,Online,Sydney,MasterCard,POS,Mobile,false,false,0
TXN001229,2026-03-07T16:38:46.834Z,316.89,Utilities,Tokyo,Discover,POS,Mobile,false,false,0
TXN001230,2026-02-08T04:20:32.145Z,986.05,Entertainment,Tokyo,MasterCard,Online,Mobile,false,false,0
TXN001231,2026-02-09T21:56:03.224Z,980.67,Groceries,Dubai,Amex,ATM,Tablet,false,false,0
TXN001232,2025-12-30T07:59:37.001Z,246.88,Retail,Tokyo,MasterCard,ATM,Mobile,false,false,0
TXN001233,2025-12-15T11:33:29.301Z,640.46,Travel,Paris,Amex,ATM,Tablet,false,false,0
TXN001234,2025-11-23T09:49:32.998Z,366.00,Travel,Tokyo,Discover,ATM,Mobile,false,false,0
TXN001235,2025-12-22T23:49:54.344Z,502.91,Utilities,Dubai,Visa,Online,Desktop,false,false,0
TXN001236,2026-01-29T04:20:49.716Z,879.92,Online,Toronto,Amex,ATM,Desktop,true,false,0
TXN001237,2025-12-22T17:01:04.900Z,863.06,Groceries,Dubai,Amex,POS,Desktop,false,false,0
TXN001238,2025-12-24T06:36:44.556Z,981.42,Retail,Paris,Amex,POS,Tablet,false,false,0
TXN001239,2025-12-20T02:29:10.938Z,972.38,Entertainment,London,Visa,ATM,Desktop,false,false,0
TXN001240,2025-12-12T20:57:45.391Z,1107.33,Entertainment,New York,Visa,Online,Mobile,true,false,0
TXN001241,2026-03-01T07:49:03.177Z,813.78,Entertainment,Toronto,Discover,ATM,Tablet,false,false,0
TXN001242,2026-01-19T17:18:12.341Z,1390.14,Entertainment,New York,MasterCard,ATM,Mobile,false,false,0
TXN001243,2025-12-07T05:34:36.663Z,728.15,Groceries,London,Discover,ATM,Tablet,false,false,0
TXN001244,2025-12-14T19:44:56.169Z,2141.35,Groceries,Dubai,MasterCard,Online,Mobile,true,false,1
TXN001245,2026-02-22T01:43:49.442Z,76.04,Retail,London,Visa,POS,Desktop,true,false,0
TXN001246,2025-11-13T15:16:07.732Z,163.63,Groceries,London,Visa,Online,Desktop,true,false,0
TXN001247,2026-01-26T03:49:37.052Z,1165.38,Retail,Dubai,MasterCard,POS,Tablet,false,false,0
TXN001248,2025-12-24T11:19:36.441Z,680.29,Online,Berlin,Discover,Online,Mobile,false,false,0
TXN001249,2025-12-07T09:51:27.399Z,484.97,Dining,Tokyo,MasterCard,POS,Tablet,false,false,0
TXN001250,2026-02-25T03:14:43.766Z,83.84,Dining,New York,Visa,POS,Mobile,false,false,0
TXN001251,2026-02-16T01:22:38.124Z,1148.51,Entertainment,Paris,Amex,POS,Tablet,false,false,0
TXN001252,2025-11-24T09:49:09.812Z,3650.66,Groceries,Dubai,Discover,Online,Desktop,true,true,1
TXN001253,2025-11-30T18:53:03.885Z,860.79,Groceries,London,MasterCard,ATM,Tablet,false,false,0
TXN001254,2025-11-30T14:40:48.742Z,1138.73,Groceries,Paris,Amex,POS,Desktop,false,false,0
TXN001255,2026-01-02T15:26:25.612Z,1000.57,Entertainment,Berlin,Discover,ATM,Tablet,false,false,0
TXN001256,2026-02-19T04:17:20.975Z,557.51,Dining,Paris,Visa,ATM,Tablet,true,false,0
TXN001257,2025-11-29T11:54:13.075Z,221.13,Entertainment,Berlin,Visa,ATM,Desktop,false,false,0
TXN001258,2025-12-03T02:05:18.480Z,1069.20,Travel,Berlin,Discover,ATM,Tablet,false,false,0
TXN001259,2026-01-03T18:52:10.652Z,616.55,Groceries,London,Discover,ATM,Desktop,false,false,0
TXN001260,2025-12-20T01:48:49.198Z,122.15,Dining,Sydney,Visa,POS,Desktop,false,false,0
TXN001261,2026-02-13T19:46:36.568Z,709.48,Travel,Berlin,Discover,ATM,Mobile,false,false,0
TXN001262,2026-03-01T01:53:54.356Z,1439.73,Entertainment,Toronto,MasterCard,POS,Mobile,false,false,0
TXN001263,2026-01-06T03:02:14.933Z,1451.45,Dining,Paris,MasterCard,POS,Tablet,true,false,0
TXN001264,2026-01-12T23:23:33.998Z,1263.74,Entertainment,London,MasterCard,ATM,Mobile,false,false,0
TXN001265,2026-02-17T12:54:59.656Z,1204.36,Utilities,Tokyo,Amex,ATM,Desktop,false,false,0
TXN001266,2026-01-20T09:36:05.815Z,454.99,Groceries,Berlin,MasterCard,ATM,Tablet,false,false,0
TXN001267,2026-01-12T07:33:05.395Z,876.30,Entertainment,Paris,MasterCard,POS,Desktop,false,false,0
TXN001268,2026-02-07T09:00:15.865Z,726.57,Groceries,London,Amex,Online,Tablet,true,false,0
TXN001269,2026-02-14T16:50:18.932Z,813.68,Entertainment,Paris,Discover,Online,Tablet,false,false,0
TXN001270,2026-01-13T17:05:29.405Z,466.66,Utilities,London,MasterCard,POS,Tablet,false,false,0
TXN001271,2025-12-09T23:35:27.321Z,148.37,Groceries,Dubai,Discover,POS,Mobile,false,false,0
TXN001272,2026-03-01T09:27:58.255Z,1307.70,Dining,Paris,Discover,ATM,Mobile,false,false,0
TXN001273,2026-03-04T08:04:27.127Z,730.37,Travel,London,MasterCard,ATM,Mobile,false,false,0
TXN001274,2026-03-02T18:18:40.851Z,1130.69,Online,Tokyo,Discover,Online,Mobile,false,false,0
TXN001275,2025-12-20T16:53:58.113Z,1380.76,Online,Berlin,MasterCard,Online,Tablet,false,false,0
TXN001276,2026-02-24T14:04:15.431Z,101.96,Dining,Berlin,MasterCard,ATM,Mobile,false,false,0
TXN001277,2025-12-27T19:43:15.773Z,905.08,Retail,Sydney,Discover,Online,Tablet,false,false,0
TXN001278,2025-12-04T09:58:00.970Z,1317.57,Dining,London,MasterCard,POS,Tablet,false,false,0
TXN001279,2025-12-15T08:27:46.805Z,494.15,Entertainment,Toronto,Amex,Online,Desktop,false,false,0
TXN001280,2026-01-27T01:17:08.439Z,952.59,Online,Sydney,Visa,POS,Mobile,true,true,1
TXN001281,2025-12-18T03:32:11.372Z,367.22,Online,London,Amex,ATM,Mobile,false,false,0
TXN001282,2026-02-02T17:11:35.370Z,1364.24,Utilities,New York,Visa,Online,Desktop,false,false,0
TXN001283,2025-12-11T21:22:41.597Z,1192.74,Entertainment,Tokyo,Amex,Online,Tablet,true,false,0
TXN001284,2026-01-25T07:49:15.455Z,1440.19,Utilities,Tokyo,Visa,Online,Mobile,false,false,0
TXN001285,2026-02-07T18:27:25.375Z,168.25,Groceries,London,Discover,Online,Desktop,true,false,0
TXN001286,2025-12-09T09:45:52.163Z,1201.88,Travel,Paris,MasterCard,Online,Mobile,false,false,0
TXN001287,2026-01-18T07:11:57.436Z,723.19,Dining,Toronto,Amex,POS,Tablet,false,false,0
TXN001288,2026-01-31T01:55:12.925Z,1361.76,Groceries,Paris,Discover,POS,Desktop,false,false,0
TXN001289,2025-12-18T14:38:53.103Z,94.16,Online,Dubai,MasterCard,POS,Mobile,false,false,0
TXN001290,2025-12-12T20:24:11.467Z,1285.86,Groceries,Dubai,Discover,POS,Tablet,false,false,0
